Rm Date	TAMC
147	39931	0
147	39931	0
147	39931	0
147	39931	0
147	39931	0
147	39931	0
147	39931	0
153	39931	0
153	39931	0
153	39931	0
153	39931	0
156	39931	0
156	39931	0
156	39931	0
142	39932	0
142	39932	0
142	39932	0
142	39932	0
142	39932	0
143	39932	0
143	39932	0
143	39932	0
144	39932	0
144	39932	0
144	39932	0
144	39932	0
144	39932	0
144	39932	0
144	39932	0
144	39932	0
145	39932	0
145	39932	0
145	39932	0
146	39932	0
146	39932	0
146	39932	0
146	39932	0
146	39932	0
146	39932	0
146	39932	0
146	39932	0
146	39932	0
146	39932	0
146	39932	0
146	39932	0
146	39932	0
146	39932	0
146	39933	0
146	39933	0
146	39933	0
146	39933	0
146	39933	0
146	39933	0
146	39933	0
146	39933	0
146	39933	0
146	39933	0
146	39933	0
146	39933	0
146	39933	0
146	39933	0
146	39933	0
146	39933	0
146	39933	0
146	39933	0
146	39933	0
146	39933	0
146	39933	0
146	39933	0
146	39933	0
141	39934	0
141	39934	0
141	39934	0
141	39934	0
141	39934	2
142	39934	0
142	39934	0
142	39934	0
142	39934	0
142	39934	0
143	39934	0
143	39934	0
143	39934	0
144	39934	0
144	39934	0
144	39934	0
144	39934	0
144	39934	0
144	39934	0
144	39934	0
144	39934	0
146	39934	0
146	39934	0
146	39934	0
146	39934	0
146	39934	0
146	39934	0
146	39934	0
146	39934	0
146	39934	0
146	39934	0
146	39934	0
146	39934	0
158	39934	0
158	39934	0
158	39934	0
129	39935	0
129	39935	0
129	39935	0
129	39935	0
135	39935	1
135	39935	0
135	39935	0
135	39935	0
133	39937	0
133	39937	0
133	39937	0
133	39937	0
142	39938	0
142	39938	0
142	39938	0
142	39938	0
142	39938	0
142	39938	0
142	39938	0
142	39938	0
142	39938	0
142	39938	0
158	39938	0
158	39938	0
158	39938	0
129	39940	0
129	39940	0
129	39940	0
129	39940	0
135	39940	0
135	39940	0
135	39940	0
135	39940	0
141	39940	0
141	39940	0
141	39940	0
141	39940	0
141	39940	1
142	39940	0
142	39940	0
142	39940	0
142	39940	0
142	39940	0
142	39940	0
142	39940	0
142	39940	0
142	39940	0
142	39940	0
143	39941	0
143	39941	0
143	39941	0
144	39941	0
144	39941	0
144	39941	0
144	39941	0
144	39941	0
144	39941	0
144	39941	0
144	39941	0
145	39941	0
145	39941	0
145	39941	0
146	39941	0
146	39941	0
146	39941	0
146	39941	0
146	39941	0
146	39941	0
146	39941	0
153	39941	0
153	39941	0
153	39941	0
153	39941	0
156	39941	0
156	39941	0
156	39941	0
143	39942	0
143	39942	0
143	39942	0
144	39942	0
144	39942	0
144	39942	0
144	39942	0
144	39942	0
144	39942	0
144	39942	0
144	39942	0
145	39942	0
145	39942	0
145	39942	0
129	39945	0
129	39945	0
129	39945	0
129	39945	0
133	39945	0
133	39945	0
133	39945	0
133	39945	0
142	39945	0
142	39945	0
142	39945	0
142	39945	0
142	39945	0
144	39945	0
144	39945	0
144	39945	0
144	39945	0
144	39945	0
144	39945	0
144	39945	0
144	39945	0
145	39945	0
145	39945	0
145	39945	0
146	39945	0
146	39945	0
146	39945	0
146	39945	0
146	39945	0
146	39945	0
146	39945	0
146	39945	0
146	39945	0
146	39945	0
146	39945	0
146	39945	0
146	39945	0
146	39945	0
153	39945	0
153	39945	0
153	39945	0
153	39945	0
146	39946	0
146	39946	0
146	39946	0
146	39946	0
146	39946	0
146	39946	0
146	39946	0
146	39946	0
146	39946	0
146	39946	0
146	39946	0
146	39946	0
146	39946	0
146	39946	0
147	39946	0
147	39946	0
147	39946	0
147	39946	0
147	39946	0
147	39946	0
147	39946	0
147	39946	0
147	39946	0
147	39946	0
147	39946	0
147	39946	0
147	39946	0
147	39946	0
147	39946	0
147	39946	0
147	39946	0
147	39946	0
147	39946	0
147	39946	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
146	39947	0
147	39947	0
147	39947	0
147	39947	0
147	39947	0
147	39947	0
147	39947	0
147	39947	0
147	39947	0
147	39947	0
147	39947	0
147	39947	0
147	39947	0
147	39947	0
147	39947	0
147	39947	0
147	39947	0
147	39947	0
147	39947	0
147	39947	0
147	39947	0
153	39947	0
153	39947	0
153	39947	0
153	39947	0
156	39947	0
156	39947	0
156	39947	0
158	39947	0
158	39947	0
158	39947	0
129	39948	0
129	39948	0
129	39948	0
129	39948	0
135	39948	0
135	39948	0
135	39948	0
135	39948	0
141	39948	0
141	39948	0
141	39948	0
141	39948	0
141	39948	0
156	39948	0
156	39948	0
156	39948	0
142	39949	0
142	39949	0
142	39949	0
142	39949	0
142	39949	0
143	39949	0
143	39949	0
143	39949	0
144	39949	0
144	39949	0
144	39949	0
144	39949	0
144	39949	0
144	39949	0
144	39949	0
144	39949	0
145	39949	0
145	39949	0
145	39949	0
129	39951	0
129	39951	0
129	39951	0
129	39951	0
135	39951	0
135	39951	0
135	39951	0
135	39951	0
141	39951	0
141	39951	0
141	39951	0
141	39951	0
141	39951	0
156	39951	0
156	39951	0
156	39951	0
156	39951	0
156	39951	0
156	39951	0
142	39952	0
142	39952	0
142	39952	0
142	39952	0
142	39952	0
143	39952	0
143	39952	0
143	39952	1
144	39952	0
144	39952	0
144	39952	0
144	39952	0
144	39952	0
144	39952	0
144	39952	0
144	39952	0
156	39952	0
156	39952	0
156	39952	0
129	39953	0
129	39953	0
129	39953	0
129	39953	1
133	39953	0
133	39953	0
133	39953	0
133	39953	0
153	39953	0
153	39953	0
153	39953	0
153	39953	0
133	39954	0
133	39954	0
133	39954	0
133	39954	0
133	39954	0
133	39954	0
133	39954	0
133	39954	0
146	39954	0
146	39954	0
146	39954	0
146	39954	0
146	39954	0
146	39954	0
146	39954	0
146	39954	0
146	39954	0
146	39954	0
146	39954	0
146	39954	0
147	39954	3
147	39954	0
147	39954	0
147	39954	0
147	39954	0
147	39954	0
147	39954	0
147	39954	0
147	39954	0
147	39954	0
147	39954	0
147	39954	0
153	39954	0
153	39954	0
153	39954	0
153	39954	0
158	39954	0
158	39954	0
158	39954	0
135	39955	0
135	39955	0
135	39955	0
135	39955	0
142	39955	0
142	39955	0
142	39955	0
142	39955	0
142	39955	0
143	39955	0
143	39955	0
143	39955	0
144	39955	0
144	39955	0
144	39955	0
144	39955	0
144	39955	0
144	39955	0
144	39955	0
144	39955	0
145	39955	0
145	39955	0
145	39955	0
153	39955	0
153	39955	0
153	39955	0
153	39955	0
156	39955	0
156	39955	0
156	39955	0
158	39955	0
158	39955	0
158	39955	0
129	39959	0
129	39959	0
129	39959	0
129	39959	0
129	39959	0
129	39959	0
129	39959	0
129	39959	0
135	39959	0
135	39959	0
135	39959	0
135	39959	0
141	39959	0
141	39959	0
141	39959	0
141	39959	0
141	39959	0
146	39959	0
146	39959	0
146	39959	0
146	39959	0
146	39959	0
146	39959	0
146	39959	0
147	39959	0
147	39959	0
147	39959	0
147	39959	0
147	39959	0
147	39959	0
147	39959	0
147	39959	0
147	39959	0
147	39959	0
147	39959	0
147	39959	0
129	39961	0
129	39961	0
129	39961	0
129	39961	0
133	39961	0
133	39961	0
133	39961	0
133	39961	0
142	39961	0
142	39961	0
142	39961	0
142	39961	0
142	39961	0
143	39961	0
143	39961	0
143	39961	0
144	39961	0
144	39961	0
144	39961	0
144	39961	0
144	39961	0
144	39961	0
144	39961	0
144	39961	0
145	39961	0
145	39961	0
145	39961	0
146	39961	0
146	39961	0
146	39961	0
146	39961	0
146	39961	0
146	39961	0
146	39961	0
153	39961	0
153	39961	0
153	39961	0
153	39961	0
158	39961	0
158	39961	0
158	39961	0
133	39962	0
133	39962	0
133	39962	0
133	39962	0
135	39962	0
135	39962	0
135	39962	0
135	39962	0
142	39962	0
142	39962	0
142	39962	0
142	39962	0
142	39962	0
143	39962	1
143	39962	0
143	39962	0
144	39962	0
144	39962	0
144	39962	0
144	39962	0
144	39962	0
144	39962	0
144	39962	0
144	39962	0
145	39962	0
145	39962	0
145	39962	0
146	39962	0
146	39962	0
146	39962	0
146	39962	0
146	39962	0
146	39962	0
147	39962	0
147	39962	0
147	39962	0
147	39962	0
147	39962	0
147	39962	0
147	39962	0
147	39962	0
156	39962	0
156	39962	0
156	39962	1
158	39962	0
158	39962	0
158	39962	0
135	39963	0
135	39963	0
135	39963	0
135	39963	0
129	39965	0
129	39965	0
129	39965	0
129	39965	0
135	39965	0
135	39965	0
135	39965	0
135	39965	0
141	39965	0
141	39965	0
141	39965	0
141	39965	0
141	39965	0
147	39965	0
147	39965	0
147	39965	0
147	39965	0
147	39965	0
147	39965	0
147	39965	0
147	39965	0
147	39965	0
147	39965	0
147	39965	0
147	39965	0
147	39965	0
147	39965	0
147	39965	0
147	39965	0
156	39965	0
156	39965	0
156	39965	0
147	39966	0
147	39966	0
147	39966	0
147	39966	0
147	39966	0
147	39966	0
147	39966	0
147	39966	0
147	39966	0
147	39966	0
147	39966	0
147	39966	0
147	39966	0
147	39966	0
147	39966	0
147	39966	0
129	39967	0
129	39967	0
129	39967	0
129	39967	0
133	39967	0
133	39967	0
133	39967	0
133	39967	0
146	39967	0
146	39967	0
146	39967	0
146	39967	0
146	39967	0
146	39967	0
146	39967	0
146	39967	0
146	39967	0
146	39967	0
146	39967	0
146	39967	0
146	39967	0
146	39967	0
154	39967	0
154	39967	0
154	39967	0
154	39967	0
133	39968	0
133	39968	0
133	39968	0
133	39968	0
142	39968	0
142	39968	0
142	39968	0
142	39968	0
142	39968	0
143	39968	0
143	39968	0
143	39968	0
144	39968	0
144	39968	0
144	39968	0
144	39968	1
144	39968	0
144	39968	0
144	39968	0
144	39968	0
146	39968	0
146	39968	0
146	39968	0
146	39968	0
146	39968	0
146	39968	0
146	39968	1
146	39968	0
146	39968	0
146	39968	0
146	39968	0
146	39968	0
146	39968	0
146	39968	0
147	39968	0
147	39968	0
147	39968	0
147	39968	0
147	39968	0
147	39968	0
147	39968	1
147	39968	0
147	39968	0
147	39968	0
147	39968	0
147	39968	0
147	39968	0
147	39968	0
147	39968	0
147	39968	0
153	39968	0
153	39968	0
153	39968	1
153	39968	1
158	39968	0
158	39968	0
158	39968	0
135	39969	0
135	39969	0
135	39969	0
135	39969	0
146	39969	0
146	39969	0
146	39969	1
146	39969	0
146	39969	1
146	39969	1
146	39969	0
146	39969	0
146	39969	0
146	39969	1
146	39969	0
146	39969	0
146	39969	1
146	39969	0
147	39969	0
147	39969	0
147	39969	0
147	39969	0
147	39969	0
147	39969	0
147	39969	0
147	39969	0
147	39969	0
147	39969	1
147	39969	0
147	39969	0
147	39969	0
147	39969	0
147	39969	0
147	39969	0
156	39969	0
156	39969	0
156	39969	0
158	39969	0
158	39969	0
158	39969	0
142	39970	0
142	39970	0
142	39970	0
142	39970	0
142	39970	0
143	39970	0
143	39970	0
143	39970	0
144	39970	0
144	39970	0
144	39970	0
144	39970	0
144	39970	0
144	39970	0
144	39970	0
144	39970	0
145	39970	0
145	39970	1
145	39970	0
135	39972	0
135	39972	0
135	39972	0
135	39972	1
146	39972	0
146	39972	0
146	39972	0
146	39972	1
146	39972	1
146	39972	0
146	39972	0
146	39972	0
146	39972	0
146	39972	1
146	39972	1
146	39972	0
147	39972	0
147	39972	0
147	39972	0
147	39972	0
147	39972	0
147	39972	0
147	39972	0
147	39972	0
147	39972	0
147	39972	0
147	39972	1
147	39972	0
147	39972	0
147	39972	0
147	39972	0
147	39972	1
147	39972	0
147	39972	0
147	39972	0
147	39972	0
147	39972	0
147	39972	0
147	39972	0
147	39972	0
147	39972	1
147	39972	0
156	39972	0
156	39972	0
156	39972	0
158	39972	0
158	39972	0
158	39972	0
129	39973	0
129	39973	0
129	39973	0
129	39973	0
135	39973	0
135	39973	0
135	39973	0
135	39973	0
141	39973	0
141	39973	0
141	39973	0
141	39973	0
141	39973	0
146	39973	0
146	39973	0
146	39973	0
146	39973	0
146	39973	0
146	39973	0
146	39973	0
146	39973	0
146	39973	0
146	39973	0
146	39973	0
146	39973	0
147	39973	0
147	39973	0
147	39973	0
147	39973	0
147	39973	0
147	39973	0
147	39973	0
147	39973	1
156	39973	0
156	39973	0
156	39973	0
142	39974	0
142	39974	0
142	39974	0
142	39974	0
142	39974	0
143	39974	1
143	39974	0
143	39974	0
144	39974	0
144	39974	0
144	39974	0
144	39974	0
144	39974	0
144	39974	0
144	39974	0
144	39974	0
145	39974	0
145	39974	0
145	39974	0
129	39975	1
129	39975	0
129	39975	0
129	39975	0
133	39975	0
133	39975	0
133	39975	0
133	39975	0
142	39975	0
142	39975	0
142	39975	0
142	39975	0
142	39975	0
142	39975	0
142	39975	0
142	39975	0
142	39975	0
142	39975	0
142	39975	0
142	39975	0
142	39975	0
142	39975	0
142	39975	2
142	39975	0
142	39975	0
142	39975	0
142	39975	0
142	39975	0
142	39975	0
142	39975	0
142	39975	0
142	39975	0
142	39975	0
153	39975	0
153	39975	0
153	39975	0
153	39975	0
133	39976	0
133	39976	0
133	39976	0
133	39976	0
146	39976	0
146	39976	0
146	39976	0
146	39976	0
146	39976	0
146	39976	0
146	39976	0
146	39976	0
146	39976	0
146	39976	0
146	39976	0
146	39976	0
146	39976	0
146	39976	0
147	39976	0
147	39976	0
147	39976	0
147	39976	0
147	39976	0
147	39976	0
147	39976	0
147	39976	0
147	39976	0
147	39976	0
147	39976	0
147	39976	0
147	39976	0
147	39976	0
147	39976	0
147	39976	0
147	39976	0
147	39976	0
147	39976	0
147	39976	0
147	39976	0
147	39976	0
147	39976	1
147	39976	0
147	39976	0
147	39976	0
147	39976	1
147	39976	0
147	39976	0
147	39976	0
147	39976	0
147	39976	0
153	39976	0
153	39976	0
153	39976	0
153	39976	0
158	39976	0
158	39976	0
158	39976	0
143	39977	0
143	39977	0
143	39977	0
144	39977	0
144	39977	0
144	39977	0
144	39977	0
144	39977	0
144	39977	0
144	39977	0
144	39977	0
145	39977	0
145	39977	0
145	39977	0
133	39979	0
133	39979	0
133	39979	0
133	39979	0
146	39979	0
146	39979	0
146	39979	0
146	39979	0
146	39979	0
146	39979	0
146	39979	0
146	39979	0
146	39979	0
146	39979	1
146	39979	0
146	39979	0
147	39979	0
147	39979	0
147	39979	0
147	39979	0
147	39979	0
147	39979	0
147	39979	0
147	39979	0
147	39979	0
147	39979	0
147	39979	0
147	39979	0
147	39979	0
147	39979	0
147	39979	0
147	39979	0
153	39979	0
153	39979	0
153	39979	0
153	39979	0
158	39979	0
158	39979	0
158	39979	0
144	39980	0
144	39980	0
144	39980	0
144	39980	0
144	39980	0
144	39980	0
144	39980	0
144	39980	0
146	39980	0
146	39980	0
146	39980	0
146	39980	0
146	39980	0
146	39980	0
146	39980	0
146	39980	0
146	39980	0
146	39980	1
146	39980	0
146	39980	0
147	39980	0
147	39980	0
147	39980	0
147	39980	0
147	39980	0
147	39980	0
147	39980	0
147	39980	0
147	39980	0
147	39980	0
147	39980	0
147	39980	0
147	39980	0
147	39980	0
147	39980	0
147	39980	0
129	39981	0
129	39981	0
129	39981	0
129	39981	0
135	39981	0
135	39981	0
135	39981	0
135	39981	0
143	39981	0
143	39981	0
143	39981	0
146	39981	0
146	39981	0
146	39981	0
146	39981	0
146	39981	0
146	39981	0
146	39981	0
146	39981	0
146	39981	0
146	39981	0
146	39981	0
146	39981	0
146	39981	0
146	39981	0
147	39981	0
147	39981	0
147	39981	0
147	39981	0
147	39981	0
147	39981	0
147	39981	0
147	39981	0
147	39981	0
147	39981	0
147	39981	0
147	39981	0
147	39981	0
147	39981	0
147	39981	0
147	39981	0
156	39981	0
156	39981	0
156	39981	0
141	39982	0
141	39982	0
141	39982	1
141	39982	0
141	39982	0
146	39982	0
146	39982	0
146	39982	0
146	39982	0
146	39982	0
146	39982	0
146	39982	0
146	39982	0
146	39982	0
146	39982	0
146	39982	0
146	39982	0
146	39982	0
146	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
147	39982	0
156	39982	0
156	39982	0
156	39982	0
129	39983	0
129	39983	0
129	39983	0
129	39983	0
133	39983	0
133	39983	0
133	39983	0
133	39983	0
147	39983	0
147	39983	0
147	39983	0
147	39983	0
147	39983	0
147	39983	0
147	39983	0
147	39983	0
147	39983	0
147	39983	0
147	39983	0
147	39983	0
147	39983	0
147	39983	0
147	39983	0
147	39983	0
154	39983	0
154	39983	0
154	39983	0
154	39983	0
142	39984	0
142	39984	0
142	39984	0
142	39984	0
142	39984	0
143	39984	0
143	39984	0
143	39984	0
144	39984	0
144	39984	0
144	39984	0
144	39984	0
144	39984	0
144	39984	0
144	39984	0
144	39984	0
129	39986	0
129	39986	0
129	39986	0
129	39986	0
129	39986	0
129	39986	0
129	39986	0
129	39986	0
133	39986	0
133	39986	0
133	39986	0
133	39986	0
133	39986	0
133	39986	0
133	39986	0
133	39986	0
142	39986	0
142	39986	0
142	39986	0
142	39986	0
142	39986	0
143	39986	0
143	39986	0
143	39986	0
145	39986	0
145	39986	0
145	39986	0
146	39986	0
146	39986	0
146	39986	0
146	39986	0
146	39986	0
146	39986	0
146	39986	0
146	39986	0
146	39986	0
146	39986	0
146	39986	0
146	39986	0
146	39986	0
146	39986	0
147	39986	0
147	39986	0
147	39986	0
147	39986	0
147	39986	0
147	39986	0
147	39986	0
147	39986	0
147	39986	0
147	39986	0
147	39986	0
147	39986	0
147	39986	0
147	39986	0
147	39986	0
147	39986	0
147	39986	0
147	39986	0
153	39986	0
153	39986	0
153	39986	0
153	39986	0
154	39986	0
154	39986	0
154	39986	0
154	39986	0
133	39987	0
133	39987	0
133	39987	0
133	39987	0
142	39987	0
142	39987	0
142	39987	0
142	39987	0
142	39987	0
143	39987	2
143	39987	0
143	39987	0
144	39987	0
144	39987	0
144	39987	0
144	39987	0
144	39987	0
144	39987	0
144	39987	0
144	39987	0
144	39987	0
144	39987	0
144	39987	1
144	39987	0
144	39987	0
144	39987	1
144	39987	0
144	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
147	39987	0
153	39987	0
153	39987	0
153	39987	0
153	39987	0
153	39987	0
153	39987	0
153	39987	0
153	39987	0
158	39987	0
158	39987	0
158	39987	0
158	39987	0
158	39987	0
158	39987	0
135	39988	0
135	39988	0
135	39988	0
135	39988	0
146	39988	0
146	39988	0
146	39988	0
146	39988	0
146	39988	0
146	39988	0
147	39988	0
147	39988	0
147	39988	0
147	39988	0
147	39988	0
147	39988	0
156	39988	0
156	39988	0
156	39988	0
156	39988	0
156	39988	0
156	39988	0
129	39989	0
129	39989	0
129	39989	0
129	39989	0
129	39989	0
129	39989	0
129	39989	0
129	39989	0
135	39989	0
135	39989	0
135	39989	0
135	39989	0
135	39989	0
135	39989	0
135	39989	0
135	39989	0
141	39989	0
141	39989	0
141	39989	0
141	39989	0
141	39989	0
141	39989	0
141	39989	0
141	39989	0
141	39989	0
141	39989	0
143	39989	0
143	39989	0
143	39989	0
144	39989	0
144	39989	0
144	39989	0
144	39989	0
144	39989	0
144	39989	0
144	39989	0
144	39989	0
145	39989	0
145	39989	0
145	39989	0
146	39989	0
146	39989	0
146	39989	0
146	39989	0
146	39989	0
146	39989	0
146	39989	0
146	39989	0
146	39989	0
146	39989	0
146	39989	0
146	39989	0
146	39989	0
146	39989	0
146	39989	0
146	39989	0
147	39989	0
147	39989	0
147	39989	0
147	39989	0
147	39989	0
147	39989	0
147	39989	0
147	39989	0
156	39989	0
156	39989	0
156	39989	0
158	39989	0
158	39989	0
158	39989	1
142	39990	0
142	39990	0
142	39990	0
142	39990	0
142	39990	0
146	39990	0
146	39990	0
146	39990	0
146	39990	0
146	39990	0
146	39990	0
146	39990	0
146	39990	0
146	39990	0
146	39990	0
146	39990	0
146	39990	0
146	39990	0
146	39990	0
146	39990	0
146	39990	0
147	39990	0
147	39990	0
147	39990	0
147	39990	0
147	39990	0
147	39990	0
147	39990	0
147	39990	0
147	39990	0
147	39990	0
147	39990	0
147	39990	1
147	39990	0
147	39990	0
147	39990	0
147	39990	0
147	39990	0
147	39990	0
147	39990	0
147	39990	0
146	39993	0
146	39993	0
146	39993	0
146	39993	0
146	39993	0
146	39993	0
146	39993	0
146	39993	0
146	39993	0
146	39993	0
146	39993	0
146	39993	0
146	39993	0
146	39993	0
146	39993	0
146	39993	0
146	39993	0
146	39993	0
146	39993	0
146	39993	0
146	39993	0
146	39993	0
146	39993	0
146	39993	0
147	39993	0
147	39993	0
147	39993	0
147	39993	0
147	39993	0
147	39993	0
147	39993	0
147	39993	0
147	39993	0
147	39993	0
147	39993	0
147	39993	0
147	39993	0
147	39993	0
147	39993	0
147	39993	0
131	39994	0
131	39994	0
131	39994	0
133	39994	0
133	39994	0
133	39994	0
133	39994	0
146	39994	0
146	39994	0
146	39994	0
146	39994	0
146	39994	0
146	39994	0
146	39994	0
146	39994	0
146	39994	0
146	39994	0
146	39994	0
146	39994	0
153	39994	0
153	39994	0
153	39994	0
153	39994	0
129	39995	0
129	39995	0
129	39995	0
129	39995	0
133	39995	0
133	39995	0
133	39995	0
133	39995	0
135	39995	0
135	39995	0
135	39995	0
135	39995	0
142	39995	0
142	39995	0
142	39995	0
142	39995	0
142	39995	0
143	39995	0
143	39995	0
143	39995	0
144	39995	0
144	39995	0
144	39995	0
144	39995	0
144	39995	0
144	39995	0
144	39995	0
144	39995	0
145	39995	0
145	39995	0
145	39995	0
147	39995	0
147	39995	0
147	39995	0
147	39995	0
147	39995	0
147	39995	0
147	39995	0
147	39995	0
153	39995	0
153	39995	0
153	39995	0
153	39995	0
158	39995	0
158	39995	0
158	39995	0
129	39996	0
129	39996	0
129	39996	0
129	39996	0
142	39996	0
142	39996	0
142	39996	0
142	39996	0
142	39996	0
143	39996	0
143	39996	0
143	39996	0
144	39996	0
144	39996	0
144	39996	0
144	39996	0
144	39996	0
144	39996	0
144	39996	0
144	39996	0
145	39996	0
145	39996	0
145	39996	0
145	39996	0
145	39996	0
145	39996	0
156	39996	0
156	39996	0
156	39996	0
158	39996	0
158	39996	0
158	39996	0
147	40000	0
147	40000	0
147	40000	0
147	40000	0
147	40000	0
147	40000	0
147	40000	0
147	40000	0
147	40000	0
147	40000	0
147	40000	0
147	40000	0
147	40000	0
147	40000	0
147	40000	0
147	40000	0
129	40001	0
129	40001	0
129	40001	0
129	40001	0
133	40001	0
133	40001	0
133	40001	0
133	40001	0
146	40001	0
146	40001	0
146	40001	0
146	40001	0
146	40001	0
146	40001	0
146	40001	0
146	40001	0
146	40001	0
146	40001	0
146	40001	0
146	40001	0
153	40001	0
153	40001	0
153	40001	0
153	40001	0
133	40002	0
133	40002	0
133	40002	0
133	40002	0
142	40002	0
142	40002	0
142	40002	0
142	40002	0
142	40002	0
143	40002	0
143	40002	0
143	40002	0
144	40002	0
144	40002	0
144	40002	0
144	40002	0
144	40002	0
144	40002	0
144	40002	0
144	40002	0
145	40002	0
145	40002	0
145	40002	0
153	40002	0
153	40002	0
153	40002	0
153	40002	0
146	40003	0
146	40003	0
146	40003	0
146	40003	0
146	40003	0
146	40003	0
146	40003	0
146	40003	0
146	40003	0
146	40003	0
146	40003	0
146	40003	0
146	40003	0
146	40003	0
146	40003	0
146	40003	0
158	40003	0
158	40003	0
158	40003	0
129	40004	0
129	40004	0
129	40004	0
129	40004	0
133	40004	0
133	40004	0
133	40004	0
133	40004	0
135	40004	0
135	40004	0
135	40004	0
135	40004	0
141	40004	0
141	40004	0
141	40004	0
141	40004	0
141	40004	0
142	40004	0
142	40004	0
142	40004	0
142	40004	0
142	40004	0
143	40004	0
143	40004	0
143	40004	0
144	40004	0
144	40004	0
144	40004	0
144	40004	0
144	40004	0
144	40004	0
144	40004	0
144	40004	0
145	40004	0
145	40004	0
145	40004	0
147	40004	0
147	40004	0
147	40004	0
147	40004	0
147	40004	0
147	40004	0
156	40004	0
156	40004	0
156	40004	0
129	40007	0
129	40007	0
129	40007	0
129	40007	0
141	40007	0
141	40007	0
141	40007	0
141	40007	0
141	40007	0
147	40007	0
147	40007	0
147	40007	0
147	40007	0
147	40007	0
147	40007	0
147	40007	0
147	40007	0
147	40007	0
147	40007	0
147	40007	0
147	40007	0
147	40007	0
147	40007	0
147	40007	0
147	40007	0
142	40008	0
142	40008	0
142	40008	0
142	40008	0
142	40008	0
142	40008	0
142	40008	0
142	40008	0
142	40008	0
142	40008	0
129	40009	0
129	40009	0
129	40009	0
129	40009	0
133	40009	0
133	40009	0
133	40009	0
133	40009	0
135	40009	0
135	40009	0
135	40009	0
135	40009	0
133	40010	0
133	40010	0
133	40010	0
133	40010	0
143	40010	0
143	40010	0
143	40010	1
144	40010	0
144	40010	0
144	40010	0
144	40010	0
144	40010	0
144	40010	0
144	40010	0
144	40010	0
145	40010	0
145	40010	0
145	40010	0
146	40010	0
146	40010	0
146	40010	0
146	40010	0
146	40010	0
146	40010	0
147	40010	0
147	40010	0
147	40010	0
147	40010	0
147	40010	0
147	40010	0
153	40010	0
153	40010	0
153	40010	0
153	40010	0
158	40010	0
158	40010	0
158	40010	0
135	40011	0
135	40011	0
135	40011	0
135	40011	0
156	40011	0
156	40011	0
156	40011	0
158	40011	0
158	40011	0
158	40011	0
142	40012	0
142	40012	0
142	40012	0
142	40012	0
142	40012	0
143	40012	2
143	40012	0
143	40012	0
144	40012	0
144	40012	0
144	40012	0
144	40012	0
144	40012	0
144	40012	0
144	40012	0
144	40012	1
146	40012	0
146	40012	0
146	40012	0
146	40012	0
146	40012	0
146	40012	0
146	40012	0
158	40014	0
158	40014	0
158	40014	0
129	40016	0
129	40016	0
129	40016	0
129	40016	0
142	40016	0
142	40016	0
142	40016	0
142	40016	0
142	40016	0
142	40016	0
142	40016	0
142	40016	0
142	40016	0
142	40016	0
142	40016	0
142	40016	0
133	40017	0
133	40017	0
133	40017	0
133	40017	0
153	40017	0
153	40017	0
153	40017	0
153	40017	0
133	40018	0
133	40018	0
133	40018	0
133	40018	0
142	40018	0
142	40018	0
142	40018	0
142	40018	1
142	40018	0
143	40018	0
143	40018	0
143	40018	0
144	40018	0
144	40018	0
144	40018	0
144	40018	0
144	40018	0
144	40018	0
144	40018	0
144	40018	0
146	40018	0
146	40018	0
146	40018	0
146	40018	0
146	40018	0
146	40018	0
146	40018	0
147	40018	0
147	40018	0
147	40018	0
147	40018	0
147	40018	0
147	40018	0
147	40018	0
147	40018	0
153	40018	0
153	40018	0
153	40018	0
153	40018	0
144	40019	0
144	40019	0
144	40019	0
144	40019	0
144	40019	0
144	40019	0
144	40019	0
144	40019	0
145	40019	0
145	40019	0
145	40019	0
146	40019	0
146	40019	0
146	40019	0
146	40019	0
146	40019	0
146	40019	0
147	40019	0
147	40019	0
147	40019	0
147	40019	0
147	40019	0
147	40019	0
147	40019	0
147	40019	0
129	40021	0
129	40021	0
129	40021	0
129	40021	0
135	40021	0
135	40021	0
135	40021	0
135	40021	0
141	40021	0
141	40021	0
141	40021	0
